time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
155460,0.16980664071407506,0.16969361260318869,0.16935371771942129,0.16878448798861659,0.16798168495783006,0.16693909908745708,0.16564823985734317,0.16409788127221403,0.1622734057121949,0.16015585381424868,0.15772052767339326,0.15493488596059868,0.15175526309104592,0.14812152697560338,0.14394787857192853,0.13910580936276856,0.13338929291573309,0.12643316922556977,0.11747637692502752,0.10434588553738645,0.054779941391698068
155520,0.16977594429030424,0.16966295199971465,0.16932316472977002,0.16875411487219213,0.16795156477481588,0.16690930607281892,0.16561884985533612,0.16406897225988562,0.16224505845182566,0.1601281526932013,0.15769356182039351,0.15490875077933364,0.15173006244340681,0.14809737641610499,0.14392491036882896,0.1390841807655169,0.13336920093618543,0.12641488071093951,0.117460304731502,0.10433287896813725,0.05476823069637983
155580,0.1697452849794133,0.16963232852622856,0.16929264891755347,0.16872377899934321,0.16792148190078859,0.16687955040471458,0.16558949717496377,0.16404010044043041,0.16221674810456493,0.16010048800335708,0.15766663166179715,0.15488265024932032,0.15170489505043538,0.14807325732108229,0.14390197141403191,0.13906257874848515,0.13334913239770996,0.12639661203850308,0.11744424850253561,0.10431988420659286,0.05475708422855817
155640,0.16971466395714752,0.16960174332249037,0.16926217131529822,0.16869348122643638,0.16789143695138364,0.1668498324005013,0.16556018178815579,0.16401126540757296,0.16218847387179963,0.16007285856234998,0.15763973566599773,0.15485658255176502,0.15167975889506646,0.1480491675875171,0.14387905964792752,0.13904100143307477,0.13332908573848007,0.12637836208751935,0.1174282076615092,0.10430690088642929,0.054746222696864945
155700,0.16968408161983722,0.16957119675979454,0.16923173222051216,0.16866322173237375,0.16786142994851999,0.16682015189550584,0.16553090332484183,0.16398246657946522,0.16216023496701007,0.16004526339994624,0.15761287271340318,0.15483054646412081,0.15165465270798892,0.14802510596221996,0.14385617389932501,0.13901944779508951,0.13330906014207375,0.12636013030393575,0.11741218196035035,0.10429392863903714,0.054735534019587195
155760,0.16965353787508594,0.16954068873203787,0.16920133148687613,0.16863300030677275,0.16783146059816767,0.1667905084980727,0.16550166128834462,0.16395370335408799,0.16213203068947613,0.16001770172944621,0.15758604194829268,0.15480454107977693,0.15162957554639928,0.14800107147094047,0.1438333131485745,0.1389979167257884,0.13328905432436342,0.12634191508602671,0.11739616926394436,0.10428096403774804,0.054737313518592047
155820,0.1696230323606964,0.16951021886923762,0.16917096872125501,0.16860281651850886,0.16780152841698937,0.16676090165872784,0.16547245504858241,0.16392497500426134,0.16210386019429815,0.1599901725608551,0.15755924219866121,0.15477856499598339,0.15160452571555269,0.14797706205563016,0.14381047490063761,0.13897640523252955,0.13326906477363359,0.12632371246022842,0.1173801653193412,0.10426800250495578,0.05474165910614022
155880,0.16959256448171098,0.16947978656626431,0.16914064328774328,0.16857266967955373,0.16777163264238976,0.16673133051666497,0.1654432836220146,0.16389628039927484,0.1620757221811136,0.15996267440663064,0.15753247178149102,0.15475261634067175,0.15157950118178776,0.1479530755758478,0.14378765699553955,0.13895491125772869,0.133249089688979,0.12630552106042869,0.11736416936855466,0.1042550436679572,0.054746678896675657
155940,0.16956213333769435,0.16944939091224032,0.16911035424456169,0.16854255879808369,0.16774177221568046,0.16670179393299978,0.16541414578105235,0.16386761822059703,0.16204761524592923,0.15993520579178611,0.15750572917511987,0.15472669357987939,0.15155450044260399,0.14792911061202346,0.14376485815316276,0.13893343371898698,0.13322912824242544,0.12628734036567951,0.11734818122875791,0.1042420874057456,0.054752084190936683
156000,0.16953173779097969,0.16941903076430226,0.16908010043379187,0.16851248269285296,0.16771194592659544,0.16667229066622755,0.16538504025495498,0.16383898717502249,0.16201953808490827,0.15990776541874058,0.15747901310981391,0.15470079549730484,0.15152952236365266,0.1479051661418673,0.14374207749347165,0.13891197190745921,0.13320917992325954,0.12626917008845348,0.11733220083962614,0.10422913367265224,0.054757756222124088
156060,0.16950137659536538,0.16938870487561589,0.1690498806070197,0.16848244011384478,0.16768215252493326,0.16664281946917373,0.16535596580467862,0.16381038603834777,0.16199148949614067,0.15988035211434193,0.15745232244362167,0.15467492097566288,0.15150456582909685,0.14788124099963643,0.14371931370512761,0.13889052420458659,0.13318924255144871,0.1262510071104064,0.11731622359515899,0.10421617555549147,0.054757740676604966
156120,0.16947104846700578,0.1693584119614811,0.16901969347642259,0.16845242976604258,0.16765239070098581,0.16661337900427023,0.16532692104287117,0.16378181333869046,0.16196346787061089,0.15985296405628965,0.15742565503568573,0.15464906741717463,0.15147962761279582,0.14785733113377383,0.14369656170793388,0.13886908432899789,0.13316930856278858,0.12623284268260235,0.11730023993855081,0.10420320354436491,0.054757392148570866
156180,0.16944075190879093,0.16932815051062469,0.16898953748707196,0.16842245001799558,0.16762265870872184,0.16658396736657277,0.16529790385516274,0.16375326669737816,0.16193547051024046,0.15982559817877312,0.15739900742109939,0.15462323095663208,0.15145470349347998,0.14783343207209848,0.14367381695751411,0.13884764792233237,0.133149374117422,0.12621467386906907,0.11728424820855979,0.10419021767987774,0.054757322234508979
156240,0.16941048489765761,0.16929791848081746,0.1689594105398923,0.16839249867816894,0.16759295423233381,0.16655458209017818,0.16526891160841059,0.16372474330865563,0.16190749444630587,0.15979825137776049,0.15737237640842561,0.15459740838421901,0.15142979033210613,0.14780954085239711,0.14365107678598105,0.13882621273271042,0.13312943749734923,0.12619649959148338,0.11726824802509608,0.10417721850887744,0.054757527647416059
156300,0.16938024495820664,0.16926771338701793,0.16892931012195994,0.16836257319061998,0.16756327466278675,0.16652522050973328,0.16523994158608066,0.16369624041944816,0.16187953691398455,0.15977092091167583,0.15734575932389006,0.1545715971466971,0.15140488575477637,0.1477856553422513,0.14362833936474262,0.13880477729483304,0.13310949765473953,0.12617831926589085,0.11725223927601487,0.10416420665277977,0.054757981819026816
156360,0.16935002941096061,0.16923753254926321,0.1688992335525393,0.16833267087557169,0.16753361732625413,0.16649587996672266,0.16521099115966001,0.16366775545213078,0.16185159541451388,0.15974360439687033,0.15731915394540472,0.15454579524349826,0.15137998806155517,0.14776177424976616,0.14360560395961419,0.13878334164416703,0.13308955569549677,0.12616013548798413,0.11723622658276255,0.10415118974620176,0.054736989129324926
156420,0.16931983557747377,0.16920737329697608,0.16886917818572364,0.16830278913187213,0.16750397969218797,0.16646655803573987,0.16518205805563632,0.1636392863482817,0.1618236681890953,0.15971630048527793,0.15729255947814333,0.1545200026098951,0.15135509812777459,0.14773789962457648,0.14358287403233086,0.13876191085821954,0.1330696184224256,0.12614195671089837,0.11722021963462348,0.10413817811405263,0.054711688783992268
156480,0.16928966111237753,0.16917723331013115,0.16883914177889184,0.16827292585034548,0.16747435984702624,0.16643725306844154,0.16515314096791894,0.16361083222663245,0.16179575486498923,0.15968900939007827,0.15726597678146034,0.15449422078054448,0.15133021814519376,0.1477140342336217,0.14356015276598671,0.13874048829408295,0.13304968904760436,0.12612378562612159,0.11720422018331243,0.10412517248039042,0.054685408379454188
156540,0.16925950439544823,0.16914711100061353,0.16880912283963603,0.1682430796959061,0.1674447566709219,0.1664079642122058,0.16512423935436588,0.16358239288675416,0.16176785559915974,0.15966173162238495,0.15723940669578157,0.15446845087738006,0.15130534944697616,0.1476901795313367,0.14353744163194465,0.13871907532901542,0.1330297687458688,0.1261056231069001,0.1171882286923837,0.10411217307587814,0.054658644216976186
156600,0.16922936449058718,0.16911700545528177,0.16877912052258243,0.16821324993247236,0.16741516957322375,0.16637869105061542,0.16509535299255068,0.16355396830955032,0.16173997057384598,0.15963446755209937,0.15721284975363953,0.15444269356023116,0.15128049277641514,0.14766633629466827,0.14351474138818021,0.13869767265028049,0.13300985808673321,0.12608746956234307,0.11717224535275787,0.10409918005300184,0.054631591395397111
156660,0.16919924090463795,0.16908691619447075,0.16874913438776015,0.16818343618366455,0.16738559826130342,0.16634943338993005,0.1650664817966184,0.16352555851894754,0.16171209991666433,0.15960721739546166,0.1571863062344678,0.15441694913366497,0.15125564840873049,0.14764250469246534,0.14349205198831219,0.13867627984244196,0.13298995606955794,0.12606932310366825,0.11715626696219703,0.10408618854263044,0.054608815037925952
156720,0.16916913338292069,0.16905684296885584,0.16871916420094113,0.16815363823713009,0.16735604254634109,0.1663201910589619,0.1650376255967384,0.16349716331656666,0.16168424335348922,0.15957998073427124,0.15715977548306301,0.15439121658587771,0.15123081483024445,0.14761868254470523,0.14346937041745042,0.13865489291075481,0.13297005764201517,0.12605117767026061,0.11714028670632551,0.1040731916794146,0.054587118179273565
156780,0.16913904163233701,0.16902678547674577,0.16868920963352166,0.16812385571573912,0.167326501975952,0.16629096349702441,0.16500878368431948,0.16346878180089155,0.16165639974240023,0.15955275614143771,0.15713325575271925,0.15436549383633152,0.15120598964413151,0.14759486719934467,0.14344669388275375,0.1386335090943368,0.13295016030267637,0.12603303128284568,0.11712430339132182,0.10406018928478075,0.054565742111087702
156840,0.169108965014693,0.16899674306542495,0.16865926998953701,0.16809408785258995,0.16729697568663227,0.1662617497217333,0.16497995494099602,0.16344041270781387,0.16162856767348674,0.15952554207316816,0.15710674539147515,0.15433977916533115,0.15118117111776666,0.14757105697810513,0.14342402083655637,0.138612127056566,0.13293026300451799,0.12601488325037918,0.11710831673027915,0.10404718139650097,0.054544555983960678
156900,0.1690789025551819,0.16896671475118974,0.16862934425927534,0.16806433359688214,0.16726746257474043,0.16623254856938213,0.16495113814134799,0.16341205475494874,0.16160074581906497,0.15949833717519996,0.15708024304394955,0.15431407124777108,0.15115635799234808,0.14754725072742519,0.14340135027038439,0.13859074597277043,0.13291036514196136,0.1259967332122979,0.11709232662552745,0.10403416798630462,0.054523505397752386
156960,0.16904885309780016,0.16893669937517219,0.16859943127575402,0.16803459176968899,0.16723796144789715,0.1662033588358017,0.16492233207507692,0.16338370673641708,0.16157293299424619,0.15947114030793375,0.1570537476506661,0.1542883691543655,0.15113154954176972,0.14752344803233589,0.14337868224124795,0.13856936661069685,0.13289046854202602,0.1259785845461974,0.11707633867746146,0.10402115746140567,0.054525691311510471
157020,0.16901881545256375,0.16890669575178546,0.16856952986771018,0.16800486122751584,0.16720847121008825,0.16617417950179378,0.16489353584293767,0.16335536793500435,0.16154512875092536,0.1594439514110583,0.15702725969560502,0.15426267411173827,0.15110674797451656,0.14749965235312429,0.14335602173724757,0.13854799572282417,0.13287058184484768,0.12596044767736497,0.11706036462054185,0.10400816148222661,0.054531391960605788
157080,0.16898878874346887,0.16887670302928789,0.16853963925781087,0.16797514132228478,0.167178991404583,0.16614501037287921,0.16486474959243688,0.16332703892655129,0.161517334181043,0.15941677217294609,0.15700078152358096,0.15423698914412454,0.15108195696081522,0.14747586789654318,0.14333337330010751,0.13852663788478853,0.13285070926579276,0.12594232599631391,0.11704440653884034,0.10399518008247857,0.054537563092658954
157140,0.16895877285900079,0.16884672112819343,0.16850975946192007,0.16794543222617561,0.16714952241645031,0.16611585209655128,0.16483597427267169,0.1632987209866951,0.16148955089331032,0.15938960451957238,0.15697431533660192,0.15421131666142002,0.15105717902416751,0.14745209718283597,0.14331073931388927,0.13850529520465113,0.1328308525003751,0.12592422065965869,0.11702846494448352,0.10398221276404827,0.054543884234542796
157200,0.16892876839389881,0.16881675066419377,0.16847989115729078,0.16791573471475732,0.16712006515002029,0.16608670572777084,0.16480721110055663,0.1632704154935308,0.16146178041314421,0.15936245009643987,0.15694786286016582,0.1541856584175858,0.15103241588634311,0.14742834183497361,0.14328812123408316,0.13848396890390935,0.13281101247513255,0.12590613224321975,0.11701254001380978,0.10396925902760443,0.054550255079219977
157260,0.16889877635664752,0.16878679265551177,0.16845003539048273,0.16788604987893657,0.16709062075239667,0.16605757247618055,0.1647784613480559,0.16324212377386968,0.16143402410715613,0.15933531028740341,0.15692142546569252,0.15416001573541727,0.15100766877948427,0.14740460294710303,0.14326551996432171,0.13846265963737536,0.13279118952954452,0.12588806069035097,0.11699663119315427,0.10395631754196201,0.054569274259915847
157320,0.16886879794092852,0.16875684829819837,0.16842019336407438,0.16785637893025418,0.16706119044369941,0.16602845356626086,0.16474972623503781,0.16321384702844188,0.16140628313620484,0.15930818618604886,0.15689500414524937,0.15413438946464772,0.15098293836460219,0.1473808809416757,0.1432429356389818,0.13844136720806877,0.13277138310604067,0.12587000507662852,0.11698073721856495,0.10394338673634011,0.054590608148614453
157380,0.1688388343630757,0.16872691880523843,0.16839036628059953,0.16782672305251312,0.1670317753788764,0.16599935011165282,0.16472100681884386,0.16318558624090287,0.16137855839107679,0.15928107857043489,0.1568685995453093,0.15410878010450438,0.15095822498379172,0.14735717600222542,0.14322036829243265,0.13842009152275742,0.132751593016321,0.12585196515672403,0.11696485781745285,0.10393046640079182,0.054612415127103221
157440,0.16880888674653355,0.16869700529407056,0.16836055523945356,0.16779708331497678,0.16700237658496425,0.16597026308521845,0.164692304006642,0.16315734224204248,0.16135085061684165,0.15925398809246485,0.15684221221958727,0.15408318810833241,0.15093352899091464,0.14733348838706695,0.1431978180941364,0.13839883267080408,0.1327318192786098,0.12583394088320793,0.11694899286673027,0.10391755651054407,0.054634441536557055
157500,0.16877895609369648,0.16866710876141527,0.16833076122043891,0.167767460669597,0.16697299497565485,0.16594119335271779,0.16466361860753737,0.16312911577673742,0.16132316048790116,0.15922691535128347,0.15681584268873638,0.15405761391662229,0.15090885074613838,0.14730981837728388,0.14317528524857345,0.13837759078346662,0.13271206195395605,0.12581593224677318,0.11693314227013031,0.10390465715415989,0.05465659031067225
157560,0.16874904330121807,0.16863723009918957,0.16830098510139263,0.16773785597119317,0.16694363137454926,0.16591214169952334,0.16463495136355039,0.16310090754157244,0.16129548865833651,0.15919986096981778,0.15678949157005773,0.15403205819024776,0.15088419104186132,0.14728616704647746,0.14315277135524704,0.13835636837125312,0.13269232504628398,0.12579794558807281,0.11691731585377506,0.10389178348664228,0.054651948389394987
157620,0.1687191492228399,0.16860737016339714,0.1682712277467443,0.16770827010394537,0.16691428670631031,0.1658831091263685,0.16460630340900051,0.16307271889286651,0.16126783683659357,0.15917282719247522,0.15676316189295778,0.15400652506569373,0.15085955551584401,0.14726254198294719,0.14313028641453363,0.13833517824039179,0.13267262436350361,0.12577999952097532,0.11690153416578887,0.103878956492008,0.054641283059162042
157680,0.16868927517209248,0.16857753030196812,0.1682414906103406,0.1676787047070063,0.16688496288691973,0.16585409793231981,0.16457767754698394,0.16304455326949821,0.1612402092308656,0.15914581911671294,0.1567368597281503,0.15398102160595117,0.15083495214376741,0.1472389518628231,0.14310783943029406,0.13831402917636146,0.13265296776472249,0.12576210015295552,0.11688580069098546,0.10386617671517386,0.054628901614906709
157740,0.16865942366136424,0.16854771307412431,0.16821177639057303,0.16764916270602911,0.16685566314951278,0.16582511172568037,0.16454907781032135,0.16301641515307208,0.16121261076356144,0.15911884205880714,0.15671059069476123,0.15395555359562857,0.15081038669377589,0.14721540221791382,0.14308543545196065,0.13829292549006597,0.13263335857409825,0.12574424959700009,0.11687011613069073,0.10385344378620079,0.054615512084811732
157800,0.16862959827383525,0.1685179220899648,0.16818208877604246,0.16761964791299544,0.16682639146337372,0.16579615465210226,0.16452050852188899,0.16298830902375852,0.16118504602987274,0.15909190066406323,0.15668435940184297,0.15393012550246843,0.1507858633729271,0.14719189686672962,0.14306307778006996,0.13827186984032247,0.13261379869674675,0.12572644890663376,0.11685448059499456,0.10384075730277165,0.054601414167605992
157860,0.1685998031390053,0.16848816148618503,0.16815243192350249,0.16759016451305489,0.16679715204303491,0.16576723094654261,0.16449197391577938,0.1629602390788083,0.16115751913680251,0.15906499887450118,0.15665816952403602,0.15390474059299844,0.15076138484292192,0.1471684375855748,0.14304076689943959,0.1382508608302708,0.13259428400313744,0.12570869001681909,0.11683888044352013,0.1038280964496954,0.054568329217062332
157920,0.16857004247430379,0.16845843546687231,0.16812280999409362,0.16756071658575755,0.16676794883182217,0.16573834433714182,0.16446347739144171,0.16293220822852189,0.16113003228361464,0.1590381378794124,0.15663202085020309,0.15387939676463216,0.15073694652143868,0.1471450166524336,0.1430184912774968,0.13822988254590857,0.13257479390360807,0.12569094790213151,0.11682328735493337,0.10381543258748899,0.05453315284389141
157980,0.16854031968721464,0.16842874737672162,0.16809322614017011,0.16753130695005891,0.1667387841565133,0.16570949647820768,0.16443501972892446,0.1629042161608909,0.16110258384519696,0.15901131453792258,0.15660590857083784,0.15385408747674217,0.15071254021155997,0.14712162447368821,0.14299624040696854,0.13820892429031859,0.13255531845833718,0.12567321448091703,0.11680769624986598,0.10380276495136478,0.054497968264073424
158040,0.16851063626165988,0.16839909861769364,0.16806368151960716,0.16750193636338012,0.16670965822843595,0.16568068690651927,0.1644065996872785,0.16287626078880391,0.16107517086470929,0.15898452505434107,0.15657982814418336,0.15382880759979481,0.15068816041788075,0.14709825546504224,0.14297400893114262,0.13818798126830259,0.13253585375824226,0.12565548701697457,0.11679210581045769,0.1037900939697719,0.054462889444595285
158100,0.16848099189288082,0.16836948882988803,0.16803417561024711,0.16747260404361464,0.16668056992327118,0.16565191409425306,0.16437821529967822,0.16284833970052826,0.16104779051163254,0.15895776623824454,0.15655377611031387,0.15380355352289066,0.15066380351963068,0.14707490615201299,0.14295179368394947,0.13816705078017286,0.13251639771332807,0.1256377641486689,0.11677651551593257,0.10377742004150485,0.054427926201735477
158160,0.16845138519511174,0.16833991659966055,0.16800470691696612,0.16744330836690874,0.16665151745138723,0.16562317606244284,0.1643498643902935,0.16282045053348337,0.16102044026497256,0.15893103545626877,0.15652774978564302,0.1537783225878788,0.15063946696986213,0.14705157419080139,0.14292959261872043,0.13814613116834454,0.13249694914122276,0.12562004524594955,0.1167609253845487,0.10376474377233609,0.054421333015751944
158220,0.16842181425094535,0.16831037999896908,0.16797527348106342,0.16741404732754633,0.16662249874957313,0.16559447068765504,0.16432154478192179,0.16279259107323593,0.16099311790000539,0.15890433051044101,0.15650174704515818,0.15375311279651124,0.15061514895627623,0.14702825801674482,0.14290740447901326,0.13812522153957357,0.13247750755556362,0.12560233025501946,0.11674533582767745,0.10375206575445781,0.054419824109417501
158280,0.16839227694735956,0.16828087691431939,0.1679458731883138,0.16738481881231773,0.1665935117105577,0.1655657958775833,0.16429325441094836,0.16276475930348192,0.16096582147097974,0.15887764955266495,0.15647576616813,0.15372792258606141,0.1505908481037046,0.14700495646856876,0.14288522833851267,0.13810432121653718,0.13245807253366057,0.12558461900501838,0.11672974695011189,0.10373938598323222,0.054419405961127203
158340,0.16836277116902576,0.16825140523508161,0.1679165039424482,0.16735562074974047,0.16656455429924844,0.16553714964658425,0.16426499135580097,0.16273695338281965,0.16093854923396342,0.15885099095452337,0.15644980565986097,0.15370275061325039,0.15056656323680889,0.14698166855361425,0.14286306339969176,0.13808342960654524,0.13243864369399125,0.12556691132876002,0.11671415883266674,0.10372670431958056,0.054419556608272877
158400,0.16833329488669282,0.16822196293861141,0.16788716374070711,0.16732645117040154,0.16653562459330959,0.16550853013343531,0.16423675383068229,0.16270917161536652,0.16091129959748313,0.15882435324321637,0.15642386417997051,0.15367759568302952,0.15054229331763655,0.14695839340135641,0.14284090896809684,0.13806254619785685,0.13241922071158907,0.12554920709017842,0.11669857156017763,0.10371402054728242,0.05442008041869572
158460,0.16830384618944877,0.16819254812112619,0.16785785070067391,0.1672973082274091,0.16650672079536949,0.1654799356039707,0.1642085401777621,0.16268141243178538,0.16088407109118932,0.15879773505507236,0.15639794047449726,0.15365245664656804,0.15051803728572372,0.14693513000391148,0.14281876402378951,0.13804166985152627,0.13239980216187378,0.12553150433471519,0.11668298233728762,0.10370133007690181,0.054413991490887201
158520,0.16827442328134126,0.16816315899195791,0.16782856304703234,0.16726819016929154,0.16647784118342718,0.16545136436676808,0.16418034873064918,0.16265367417580937,0.16085686204141719,0.15877113465527865,0.15637203268402519,0.15362733143426852,0.15049379275372937,0.14691187553149318,0.14279662516501221,0.13802079648244722,0.13238038322017331,0.12551379755423273,0.1166673852426556,0.10368862667969116,0.054407261232143775
158580,0.16824502433904365,0.16813379372360845,0.16779929893893769,0.16723909513026494,0.16644898385142157,0.16542281445555607,0.16415217743824528,0.16262595468323252,0.16082967014141508,0.1587445495682826,0.1563461381475012,0.15360221720074049,0.15046955672061943,0.14688862689346682,0.14277448932294556,0.13799992320396501,0.13236096138730485,0.12549608487591768,0.11665177929561059,0.10367591016907171,0.054400691332593794
158640,0.16821564729521127,0.16810445024068152,0.16777005627717267,0.16721002097259727,0.16642014661043492,0.16539428362082903,0.16412402398589768,0.16259825157638602,0.1608024929612854,0.1587179773332397,0.15632025440629443,0.15357711153517939,0.15044532688091283,0.14686538195711518,0.14275235461161176,0.13797904845255149,0.13234153549385888,0.12547836558952491,0.11663616431156117,0.10366318075317693,0.054394321445757982
158700,0.16818628987082973,0.16807512626154905,0.16774083277286694,0.1671809653973253,0.16639132715146168,0.16536576954751184,0.16409588606122058,0.16257056255976018,0.16077532824235985,0.15869141575405815,0.1562943793579738,0.15355201246438754,0.15042110142941464,0.14684213912553706,0.14273021968222699,0.13795817116465631,0.13232210479367898,0.12546063929514525,0.11662054026687356,0.1036504387669,0.054388144915336722
158760,0.16815694972116671,0.16804581944423172,0.16771162609269838,0.16715192608687157,0.166362523181696,0.16533726997926954,0.16406776145947713,0.16254288549966964,0.16074817394706034,0.15866486292199136,0.15626851126653257,0.15352691848613553,0.15039687918555572,0.14681889766969164,0.14270808445144495,0.13793729219194037,0.13230267149761066,0.12544291017134232,0.11660491414088543,0.10363769512227704,0.054390036652603911
158820,0.16812762457539659,0.16801652752814025,0.16768243400805555,0.16712290087030518,0.1663337326207108,0.16530878297005647,0.16403964842891983,0.16251521892083573,0.1607210289884036,0.15863831828796041,0.15624265031588186,0.15350183076296536,0.1503726625856239,0.14679566163183405,0.14268595490643926,0.13791641975579103,0.13228324621012483,0.12542519108379946,0.11658930047159545,0.10362496484306696,0.054392621092788349
158880,0.16809831263822875,0.16798724875178289,0.16765325486075877,0.16709388826781549,0.16630495425064837,0.16528030765786894,0.16401154656751971,0.16248756299271733,0.16069389421976793,0.15861178349166344,0.1562167990085141,0.15347675269013625,0.15034845587727652,0.1467724359771421,0.14266383648063882,0.13789555938475853,0.13226383406623604,0.12540748620600634,0.11657370187036964,0.10361224860978606,0.054395095684671574
158940,0.16806901312807709,0.16795798237631604,0.16762408803922257,0.16706488787650367,0.16627618795301152,0.16525184427524697,0.16398345651222851,0.1624599187919249,0.16066677116935973,0.15858526049663788,0.15619095969502669,0.15345168692320332,0.15032426190608059,0.14674922359779224,0.1426417319488977,0.13787471356289752,0.13224443708935973,0.12538979695064889,0.11655811900074928,0.10359954641320197,0.054397449791136851
159000,0.16803972619318869,0.16792872857861665,0.16759493380457099,0.1670359000924703,0.16624743430160679,0.16522339360555938,0.16395537927446066,0.16243228756105912,0.1606396612974974,0.15855875095044966,0.15616513416338995,0.15342663532906792,0.15030008254463231,0.14672602629096326,0.14261964294862511,0.13785388368518431,0.13222505635602597,0.12537212401284661,0.11654255210869835,0.10358685818071836,0.054399700273254331
159060,0.16801045254248484,0.16789948808207458,0.16756579292247731,0.16700692574817827,0.16621869421486302,0.16519495666529221,0.1639273159723546,0.16240467051399113,0.16061256589772166,0.15853225619979711,0.15613932377635553,0.1534015992385859,0.15027591903233448,0.14670284513163065,0.14259757030048306,0.13783307020534424,0.13220569180951913,0.12535446664256825,0.11652699949864062,0.10357418115126872,0.054401749628902929
159120,0.16798119315302809,0.16787026186822498,0.16753666638698606,0.16697796585548785,0.16618996872319616,0.16516653449772439,0.16389926764801482,0.16237706866730675,0.16058548592447594,0.15850577708622399,0.15611352919623209,0.15337657905241725,0.15025177141101309,0.14667967969517565,0.14257551300433069,0.13781227145257713,0.1321863410514163,0.12533682173108238,0.1165114574730052,0.10356151154158265,0.054403923049794613
159180,0.1679519490137166,0.16784105091986937,0.16750755516180615,0.16694902134368456,0.1661612587024954,0.16513812790182936,0.16387123499513853,0.16234948257678009,0.16055842176033017,0.15847931378414579,0.15608775035905445,0.15335157444845002,0.15022763909778938,0.14665652915930502,0.14255347004945873,0.13779148631119831,0.13216700297531464,0.12531918831890318,0.11649592534899038,0.10354884926257049,0.054406161827277845
159240,0.16792272090264657,0.16781185600429566,0.1674784599818909,0.16692009289418866,0.16613256476017876,0.16510973739192586,0.16384321841814245,0.16232191252359543,0.16053137355472541,0.15845286630893243,0.15606198715114644,0.15332658519708151,0.15020352176842885,0.14663339313385057,0.14253144101411699,0.13777071436516555,0.13214767720805115,0.12530156610981136,0.11648040292318244,0.10353619442249182,0.05440843698541166
159300,0.16789350936344313,0.16778267765669591,0.1674493813574805,0.16689118097680666,0.16610388731184819,0.16508136331799228,0.16381521819289607,0.16229435870445175,0.16050434142390818,0.15842643469905604,0.15603623953980916,0.15330161120469191,0.15017941928175094,0.14661027144574085,0.14250942571024916,0.1377499554282699,0.13212836358097618,0.12528395496619707,0.11646489009050452,0.10352354716017372,0.054410733611391836
159360,0.16786431477669625,0.16775351625227267,0.16742031964788051,0.16686228592522576,0.16607522665713981,0.16505300593894134,0.16378723453312577,0.16226682128609141,0.16047732548903673,0.15840001903542056,0.15601050757609264,0.15327665250980696,0.15015533169101591,0.1465871642048128,0.14248742436752901,0.13772920994416804,0.13210906288932719,0.12526635622986901,0.11644938899895083,0.10351091096855218,0.054407566918053894
159420,0.1678351374317259,0.16772437207839169,0.16739127513510058,0.16683340801426341,0.16604658306460632,0.16502466552217909,0.16375926771613955,0.16223930057480726,0.16045032611495513,0.15837361978411724,0.15598479188563147,0.15325170997309945,0.15013126018422035,0.14656407303139959,0.14246543914647669,0.13770848070602282,0.13208977860704404,0.12524877401584056,0.11643390421433153,0.10349829063135853,0.0544031624797955
159480,0.16780597767438474,0.16769524548720852,0.16736224819089091,0.16680454765054728,0.16601795699411825,0.16499634260296692,0.16373131837860139,0.1622117973377333,0.16042334422939863,0.15834723806123521,0.15595909379320314,0.15322678513439794,0.15010720650101927,0.14654099982041471,0.14244347201690466,0.13768776963924936,0.1320705124596632,0.12523120966757051,0.11641843650846816,0.10348568635002336,0.054398396320152961
159540,0.16777683609227137,0.16766613707600914,0.16733323944134831,0.16677570550729481,0.16598934918278158,0.16496803799655327,0.16370338742440113,0.16218431257267332,0.16039638092254641,0.15832087503947531,0.15593341453469056,0.15320187926339035,0.15008317190581655,0.14651794578355345,0.14242152408448369,0.13766707768769137,0.13205126517516488,0.1252136636478908,0.11640298604027721,0.1034730981004847,0.054393414659260328
159600,0.16774771349756401,0.16763704766256249,0.16730424972053692,0.16674688244415159,0.16596076052278919,0.16493975263149346,0.16367547581840319,0.16215684727632323,0.16036943721368421,0.15829453174663682,0.15590775512774174,0.1531769933449102,0.15005915732490194,0.14649491176098955,0.14239959607526381,0.13764640543632897,0.13203203717316717,0.12519613618937503,0.11638755284202716,0.10346052583285417,0.05438828011422471
159660,0.16771861081659234,0.16760797817461021,0.16727527996012234,0.16671807939830396,0.16593219195698702,0.16491148745453441,0.16364758450730565,0.16212940238909249,0.1603425140285557,0.15826820908376049,0.15588211643789374,0.15315212819886775,0.15003516352525625,0.14647189846530673,0.14237768865584352,0.13762575352929213,0.13201282912040332,0.12517862805373212,0.11637213788368307,0.10344797097342849,0.054371853032658277
